[PVE],,
[NPC],,
ID,UniqueID,Count
10068,2,1
10068,0,1
10068,0,1
10068,0,1
10068,0,1
10068,0,1
10068,0,1
10068,0,1
10068,0,1
10068,0,1
10068,0,1
10068,0,1
10068,0,1
10068,0,1
10068,0,1
10068,0,1
10068,0,1
10068,0,1
10068,0,1
10068,0,1
10068,0,1
10068,0,1
10068,0,1
10068,0,1
10068,0,1
10068,0,1
10068,0,1
10068,0,1
10068,0,1
10068,0,1
10069,3,1
10069,0,1
10069,0,1
10069,0,1
10069,0,1
10069,0,1
10069,0,1
10069,0,1
10069,0,1
10069,0,1
10069,0,1
10069,0,1
10069,0,1
10069,0,1
10069,0,1
10069,0,1
10069,0,1
10069,0,1
10069,0,1
10069,0,1
10069,0,1
10069,0,1
10069,0,1
10069,0,1
10069,0,1
10069,0,1
10069,0,1
10069,0,1
10069,0,1
10069,0,1
10069,0,1
10070,4,1
10070,0,1
10070,0,1
10070,0,1
10070,0,1
10070,0,1
10070,0,1
10070,0,1
10070,0,1
10070,0,1
10070,0,1
10070,0,1
10070,0,1
10070,0,1
10070,0,1
10070,0,1
10070,0,1
10070,0,1
10070,0,1
10070,0,1
10070,0,1
10070,0,1
10070,0,1
10070,0,1
10070,0,1
10070,0,1
10070,0,1
10070,0,1
10069,0,1
10070,0,1
3027,3027,0
3024,3024,0
3025,3025,0
3026,3026,0
3279,3279,1
2586,2586,0
51280,1,1
51350,0,1
51350,0,1
51350,0,1
51350,0,1
51350,0,1
51330,0,1
51320,0,1
51310,0,1
51340,0,1
3035,0,1
3035,0,1
3035,0,1
3035,0,1
3035,0,1
3035,0,1
3035,0,1
3035,0,1
3035,0,1
3035,0,1
10070,0,1
51455,0,1
3280,3280,1
1058,1058,1
51451,0,1
51452,0,1
51453,0,1
51454,0,1
51456,0,1
40002,0,1
40002,0,1
40002,0,1
40006,0,1
2617,5,0
2625,6,0
54298,0,1
54299,0,1
54300,0,1
54301,0,1
2649,2649,1
