[PVE],,
[NPC],,
ID,UniqueID,Count
10087,1,3
10088,2,3
10085,3,3
10086,4,3
10086,0,3
10086,0,3
10086,0,3
10086,0,3
10086,0,3
10086,0,3
10086,0,3
10086,0,3
10086,0,3
10086,0,3
10085,0,3
10085,0,3
10085,0,3
10085,0,3
10085,0,3
10085,0,3
10085,0,3
10085,0,3
10085,0,3
10085,0,3
10088,0,3
10088,0,3
10088,0,3
10088,0,3
10088,0,3
10088,0,3
10088,0,3
10088,0,3
10088,0,3
10088,0,3
10087,0,3
10087,0,3
10087,0,3
10087,0,3
10087,0,3
10087,0,3
10087,0,3
10087,0,3
10087,0,3
10087,0,3
10087,0,3
52770,0,1
4431,4431,1
4432,4432,1
4433,4433,1
4434,4434,1
4435,4435,1
4436,4436,1
4437,4437,1
4439,4439,1
4440,4440,1
4426,4426,1
4427,4427,1
4428,4428,1
4438,4438,1
4429,4429,1
4430,4430,1
4456,4456,1
4457,4457,1
4458,4458,1
4459,4459,1
4460,4460,1
4461,4461,1
4462,4462,1
4463,4463,1
4464,4464,1
4465,4465,1
53100,0,1
4466,4466,1
10085,0,3
10085,0,3
10085,0,3
10087,0,3
10087,0,3
10087,0,3
10088,0,3
10085,0,3
10085,0,3
10085,0,3
10085,0,3
10086,0,3
10086,0,3
10086,0,3
10086,0,3
10086,0,3
10086,0,3
10086,0,3
10087,0,3
10087,0,3
10087,0,2
10088,0,3
10088,0,3
10088,0,3
10088,0,3
10088,0,3
10088,0,3
10088,0,3
1058,1058,1
1688,1688,1
1693,0,1
10085,0,3
10085,0,3
10085,0,3
10085,0,3
10085,0,3
10086,0,3
10086,0,3
10086,0,3
10086,0,3
10087,0,3
10087,0,3
10087,0,3
10087,0,3
10087,0,3
10087,0,3
10088,0,3
10088,0,3
10088,0,3
10088,0,3
10088,0,3
[Raid],62804,
4446,523516,
[Raid],62803,
4443,523515,
[Raid],62806,
4470,4470,
53120,53120,
4467,4467,
[Raid],71337,
1062,100,
1062,101,
1062,102,
1062,103,
1062,104,
1062,105,
1062,106,
1062,107,
1062,108,
1062,109,
1062,110,
1062,111,
1062,112,
1062,113,
1062,114,
1062,115,
1062,116,
1062,117,
1062,118,
1062,119,
1062,120,
1062,121,
1062,122,
1062,123,
1062,124,
1062,125,
1062,126,
1062,127,
1062,128,
1062,129,
1062,130,
1062,131,
1062,132,
4012,133,
4012,134,
4012,135,
4012,136,
4012,137,
4012,138,
4040,200,
4041,201,
4042,202,
4043,203,
94101,1000,
94101,1001,
94101,1002,
94101,1003,
94101,1004,
94101,1005,
94101,1006,
94101,1007,
94102,1008,
94102,1009,
94102,1010,
94102,1011,
94102,1012,
94102,1013,
94102,1014,
94102,1015,
94103,1016,
94104,1017,
94104,1018,
94105,1019,
0,300,
0,301,
0,302,
0,303,
0,304,
0,305,
0,306,
0,307,
0,308,
0,309,
0,310,
0,311,
0,312,
0,313,
0,314,
0,315,
0,316,
0,317,
0,318,
0,319,
0,320,
0,321,
0,322,
0,323,
0,324,
0,325,
0,326,
0,327,
0,328,
0,329,
0,330,
0,331,
0,332,
0,333,
0,334,
0,335,
0,336,
0,337,
0,338,
0,339,
0,340,
0,341,
0,342,
[Raid],62802,
4441,523513,
53090,523514,
[Raid],62801,
4370,523500,
4367,523501,
52740,523502,
52740,523503,
52740,523504,
52740,523505,
52740,523506,
52750,523507,
52750,523508,
52750,523509,
52750,523510,
52750,523511,
52760,523512,
[Raid],62805,
4445,523517,
53110,523518
