[PVE],,
[NPC],,
ID,UniqueID,Count
1058,1058,1
3321,3321,1
1593,1593,1
3093,3093,1
3075,3075,1
3075,3075,1
3076,3076,1
3077,3077,1
3078,3078,1
3079,3079,1
3081,3081,1
3080,3080,1
3087,3087,1
3100,3100,1
3082,3082,1
3099,3099,1
3083,3083,1
3096,3096,1
3084,3084,1
3085,3085,1
3092,3092,1
3086,3086,1
3088,3088,1
3089,3089,1
3090,3090,1
3102,3102,1
3101,3101,1
3103,3103,1
3094,3094,1
3095,3095,1
3097,3097,1
3098,3098,1
51870,0,1
51810,0,1
4019,0,1
51810,0,1
51810,0,1
4020,0,1
4019,0,1
4019,0,1
4019,0,1
4019,0,1
4020,0,1
4020,0,1
4020,0,1
4020,0,1
51840,0,1
51840,0,1
52100,0,1
51860,0,1
51881,0,1
51881,0,1
51881,0,1
51881,0,1
51890,0,1
51890,0,1
51890,0,1
51890,0,1
51890,0,1
51880,0,1
4020,0,1
4020,0,1
4020,0,1
4020,0,1
4020,0,1
4020,0,1
4019,0,1
4019,0,1
4019,0,1
4019,0,1
4019,0,1
4019,0,1
51890,0,1
51890,0,1
51890,0,1
51890,0,1
51890,0,1
40001,0,0
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10071,0,1
10072,0,1
10072,0,1
10072,0,1
10072,0,1
10072,0,1
10072,0,1
10072,0,1
10072,0,1
10072,0,1
10072,0,1
10072,0,1
10072,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
10073,0,1
5042,0,1
5042,0,1
5042,0,1
5042,0,1
5042,0,1
54228,0,1
54228,0,1
54228,0,1
54228,0,1
54229,0,1
54229,0,1
54229,0,1
54229,0,1
54230,0,1
54230,0,1
54230,0,1
54230,0,1
54353,0,1
