[PVE],,
[NPC],,
ID,UniqueID,Count
10085,1,4
10085,0,1
10085,0,1
10085,0,1
10085,0,1
10085,0,1
10085,0,1
10085,0,1
10085,0,3
10085,0,2
10085,0,1
10085,0,1
10085,0,2
10085,0,1
10085,0,1
10085,0,1
10096,2,1
10096,0,1
10096,0,1
10096,0,1
10096,0,1
10096,0,1
10096,0,1
10096,0,1
10096,0,1
10096,0,1
10096,0,1
10096,0,1
10094,3,1
10094,0,1
10094,0,1
10094,0,1
10094,0,1
10094,0,1
10094,0,3
10094,0,1
10094,0,1
10094,0,4
10094,0,3
10094,0,3
10094,0,3
10094,0,4
10094,0,2
10094,0,3
10094,0,3
10094,0,3
10094,0,3
10094,0,3
10094,0,3
10094,0,3
10094,0,3
10093,4,2
10093,0,3
10093,0,3
10093,0,3
10093,0,3
10093,0,3
10093,0,3
10093,0,3
10093,0,3
10093,0,3
10093,0,3
10093,0,3
10093,0,3
10093,0,3
10093,0,3
10093,0,3
10093,0,3
10093,0,3
10095,5,2
10095,0,2
10095,0,2
10095,0,2
10095,0,2
10095,0,2
10095,0,2
10095,0,2
10095,0,1
10095,0,1
10095,0,1
10095,0,2
10095,0,3
10095,0,2
10095,0,1
10095,0,1
10095,0,1
10084,6,1
10084,0,1
10084,0,1
10091,7,1
10091,0,1
10091,0,1
10091,0,1
10091,0,1
10091,0,1
10091,0,1
10091,0,1
10091,0,1
10091,0,1
60122,0,1
60123,0,1
60124,0,1
60125,0,1
60126,0,1
60127,0,1
60129,0,1
60128,0,1
60130,0,1
6109,6109,1
6110,6110,1
6131,6131,1
6111,6111,1
6132,6132,1
6112,6112,1
6133,6133,1
6113,6113,1
6134,6134,1
6114,6114,1
6135,6135,1
6115,6115,1
6136,6136,1
6116,6116,1
6137,6137,1
6117,6117,1
6138,6138,1
6155,6155,1
6156,6156,1
6161,6161,1
53269,53269,1
6157,6157,1
6163,6163,1
53270,0,1
53270,0,1
53270,0,1
53270,0,1
53270,0,1
6158,6158,1
6164,6164,1
53271,0,1
53271,0,1
53271,0,1
6159,6159,1
6160,6160,1
6167,6167,1
6168,6168,1
1058,1058,1
6195,6195,1
6196,6196,1
6234,6234,1
6235,6235,1
17311,0,1
17311,0,1
17311,0,1
17311,0,1
53340,0,1
53340,0,1
53340,0,1
6295,6295,1
6374,6374,1
53373,0,1
53372,0,1
53372,0,1
53372,0,1
53372,0,1
53372,0,1
53372,0,1
[Raid],63010,
6169,6169,
6170,6170,
53300,53300,
[Raid],63014,
6256,62500,
6255,62501,
53342,62502,
53342,62503,
53342,62504,
53342,62505,
53342,62506,
53342,62507,
53342,62508,
53343,62509,
6269,62510,
[Raid],63003,
6120,125011,
6121,125012,
53266,125013,
[Raid],63006,
6121,125022,
6127,125023,
6128,125024,
6128,125025,
6127,125026,
[Raid],63013,
53341,53341,
[Raid],63011,
53290,53290,
[Raid],63012,
53330,53330,
[Raid],63001,
6118,125000,
6119,125001,
53264,125002,
53264,125003,
53264,125004,
[Raid],63002,
6120,125005,
53265,125006,
53265,125007,
53265,125008,
53265,125009,
53265,125010,
[Raid],60114,
5086,1,
5089,2,
54306,3,
[Raid],63005,
6127,125020,
6120,125021,
[Raid],63008,
6165,125027,
6166,125028,
6162,125029,
[Raid],63009,
6165,125030,
6162,125031,
6166,125032,
53272,125033,
53272,125034,
53272,125035,
[Raid],63004,
6121,125014,
6120,125015,
6123,125016,
6124,125017,
6125,125018,
6126,125019
