[PVE],,
[NPC],,
ID,UniqueID,Count
10085,1,4
10085,0,1
10085,0,1
10085,0,1
10085,0,1
10085,0,1
10085,0,1
10085,0,1
10085,0,3
10085,0,2
10085,0,1
10085,0,1
10085,0,2
10085,0,1
10085,0,1
10085,0,1
10096,2,1
10096,0,1
10096,0,1
10096,0,1
10096,0,1
10096,0,1
10096,0,1
10096,0,1
10096,0,1
10096,0,1
10096,0,1
10096,0,1
10094,3,1
10094,0,1
10094,0,1
10094,0,1
10094,0,1
10094,0,1
10094,0,3
10094,0,1
10094,0,1
10094,0,4
10094,0,3
10094,0,3
10094,0,3
10094,0,4
10094,0,2
10094,0,3
10094,0,3
10094,0,3
10094,0,3
10094,0,3
10094,0,3
10094,0,3
10094,0,3
10093,4,2
10093,0,3
10093,0,3
10093,0,3
10093,0,3
10093,0,3
10093,0,3
10093,0,3
10093,0,3
10093,0,3
10093,0,3
10093,0,3
10093,0,3
10093,0,3
10093,0,3
10093,0,3
10093,0,3
10093,0,3
10095,5,2
10095,0,2
10095,0,2
10095,0,2
10095,0,2
10095,0,2
10095,0,2
10095,0,2
10095,0,1
10095,0,1
10095,0,1
10095,0,2
10095,0,3
10095,0,2
10095,0,1
10095,0,1
10095,0,1
10084,6,1
10084,0,1
10084,0,1
10091,7,1
10091,0,1
10091,0,1
10091,0,1
10091,0,1
10091,0,1
10091,0,1
10091,0,1
10091,0,1
10091,0,1
60122,0,1
60123,0,1
60124,0,1
60125,0,1
60126,0,1
60127,0,1
60129,0,1
60128,0,1
60130,0,1
6109,6109,1
6110,6110,1
6131,6131,1
6111,6111,1
6132,6132,1
6112,6112,1
6133,6133,1
6113,6113,1
6134,6134,1
6114,6114,1
6135,6135,1
6115,6115,1
6136,6136,1
6116,6116,1
6137,6137,1
6117,6117,1
6138,6138,1
6155,6155,1
6156,6156,1
6161,6161,1
53269,53269,1
6157,6157,1
6163,6163,1
53270,0,1
53270,0,1
53270,0,1
53270,0,1
53270,0,1
6158,6158,1
6164,6164,1
53271,0,1
53271,0,1
53271,0,1
6159,6159,1
6160,6160,1
6167,6167,1
6168,6168,1
1058,1058,1
6195,6195,1
6196,6196,1
6234,6234,1
6235,6235,1
17311,0,1
17311,0,1
17311,0,1
17311,0,1
53340,0,1
53340,0,1
53340,0,1
6295,6295,1
6374,6374,1
53373,0,1
53372,0,1
53372,0,1
53372,0,1
53372,0,1
53372,0,1
53372,0,1
