[PVE],,
[NPC],,
ID,UniqueID,Count
10001,0,3
10001,0,4
10001,0,4
10001,0,4
10001,0,4
10001,0,4
10001,0,3
10001,0,4
10001,0,4
10001,0,4
10001,0,4
10002,0,8
10002,0,4
10002,0,4
10002,0,6
10002,0,5
10002,0,5
10002,0,5
10002,0,8
10002,0,5
10002,0,6
10002,0,4
10002,0,4
10003,0,8
10003,0,3
10003,0,3
10003,0,5
10003,0,8
10003,0,4
10003,0,5
10003,0,4
10014,0,1
40002,0,1
40009,0,1
1008,4,1
1008,17,1
1008,21,1
1042,14,1
1043,18,1
1044,5,1
1050,15,1
1053,2,1
1054,19,1
1058,27,1
1059,8,1
1060,11,1
1061,1,1
1152,6,1
1185,16,1
1186,12,1
1188,25,1
1187,24,1
1305,9,1
1306,3,1
1313,22,1
1381,1381,1
1382,10,1
1506,7,1
2123,23,1
3282,3282,1
3283,3283,1
1259,26,1
2158,2158,1
2647,2647,1
3284,3284,1
51457,0,1
3289,34,1
3289,33,1
3289,32,1
3289,31,1
3289,30,1
3289,29,1
3289,28,1
3289,20,1
3289,13,1
51620,0,1
51620,0,1
51620,0,1
51620,0,1
1694,1694,1
6517,6517,1
4584,4584,1
6555,0,1
6555,0,1
6555,0,1
6555,0,1
6555,0,1
6555,0,1
6555,0,1
6555,0,1
6564,6564,1
6563,6563,1
6571,6571,1
6575,6575,1
53428,0,1
53428,0,1
53428,0,1
6935,0,1
6935,0,1
6935,0,1
6935,0,1
6935,0,1
6935,0,1
6935,0,1
6935,0,1
6935,0,1
6935,0,1
6935,0,1
53506,0,1
53506,0,1
53506,0,1
6939,0,1
6939,0,1
6939,0,1
6939,0,1
6939,0,1
6939,0,1
6939,0,1
6939,0,1
6939,0,1
6939,0,1
6939,0,1
6939,0,1
6939,0,1
5282,0,1
5282,0,1
5282,0,1
5282,0,1
5282,0,1
5282,0,1
5282,0,1
5282,0,1
5282,0,1
5282,0,1
53548,0,1
53548,0,1
53548,0,1
5784,0,1
5784,0,1
5784,0,1
5784,0,1
5784,0,1
54313,0,1
4787,4787,1
9300,9300,1
9301,9301,1
9302,9302,1
9303,9303,1
5675,5675,1
[Raid],60118,
5798,1,
5773,2,
5799,3,
5902,4,
5903,5,
5904,6,
5794,7,
5795,8,
5797,9,
[Raid],80000,
0,100,
0,101,
0,102,
0,103,
0,104,
0,105,
0,106,
0,107,
0,108,
0,109,
0,110,
0,111,
0,112,
0,113,
0,114,
0,115,
0,116,
0,117,
0,118,
0,119,
0,120,
0,121,
0,122,
0,123,
0,124,
0,125,
0,126,
0,127,
0,128,
0,129,
0,130,
0,131,
0,132,
0,133,
0,134,
0,135,
0,136,
0,137,
0,138,
0,139,
0,140,
0,200,
0,201,
0,202,
0,203,
0,204,
0,205,
0,206,
0,207,
0,208,
0,209,
0,300,
0,301,
0,302,
0,303,
0,304,
0,305,
0,306,
0,307,
0,308,
0,309
