[PVE],,
[NPC],,
ID,UniqueID,Count
1051,1051,1
1221,1221,1
1344,2,1
1344,11,1
1344,12,1
1344,13,1
1407,1,1
1575,1575,1
1572,10,1
1572,9,1
1572,8,1
1572,7,1
1572,6,1
1572,5,1
1572,4,1
1572,3,1
1573,1573,1
1574,1574,1
1576,1576,1
9999,15,1
50360,0,1
50370,0,1
2239,2239,1
2240,2240,1
50470,0,1
2138,2138,1
2512,2512,1
2511,2511,1
2510,2510,1
2509,2509,1
2508,2508,1
2507,2507,1
51030,0,1
1058,1058,1
8152,8152,1
10050,0,1
10050,20,1
10050,0,1
10050,0,1
10050,0,1
10050,0,1
10050,0,1
10050,0,1
10050,0,1
10050,0,1
10050,0,1
10050,0,1
10050,0,1
10050,0,1
10050,0,1
10050,0,1
10050,0,1
10050,0,1
10050,0,1
10050,0,1
10050,0,1
10050,0,1
10050,0,1
10051,19,1
10051,0,1
10051,0,1
10051,0,1
10051,0,1
10051,0,1
10051,0,1
10051,0,1
10051,0,1
10051,0,1
10051,0,1
10051,0,1
10051,0,1
10051,0,1
10051,0,1
10051,0,1
10051,0,1
10051,0,1
10051,0,1
10051,0,1
10051,0,1
10051,0,1
10051,0,1
10051,0,1
10051,0,1
10051,0,1
10052,14,1
10052,18,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10052,0,1
10053,17,1
10053,0,1
10053,0,1
10053,0,1
10053,0,1
10053,0,1
10053,0,1
10053,0,1
10053,0,1
10053,0,1
10053,0,1
10053,0,1
10053,0,1
10053,0,1
10053,0,1
10053,0,1
10053,0,1
10053,0,1
10053,0,1
10053,0,1
56005,0,1
56005,0,1
56005,0,1
56005,0,1
56005,0,1
[Raid],500001,
4000,100,
4001,101,
1028,102,
1028,103,
1028,104,
1028,105,
1028,106,
1028,107,
1028,108,
1028,109,
1028,110,
1028,111,
1028,112,
1028,113,
4011,114,
4011,115,
4011,116,
4011,117,
4011,118,
4011,119,
4012,120,
4012,121,
4010,122,
4010,123,
4010,124,
4010,125,
