[PVE],,
[NPC],,
ID,UniqueID,Count
1002,4,1
1008,14,1
1008,1,1
1008,10,1
1008,8,1
1008,12,1
1058,1058,1
1067,7,1
1068,3,1
1069,5,1
1071,9,1
1079,6,1
1089,16,1
1090,15,1
1131,13,1
1229,111,1
1319,18,1
1385,19,1
1398,20,1
1412,22,1
1413,21,1
1414,17,1
1417,1417,1
1418,1418,1
1419,1419,1
1420,1420,1
1421,1421,1
1429,23,1
1510,0,1
1511,1511,1
1512,1512,1
1630,26,1
10010,24,20
10010,0,12
10011,25,12
10011,0,6
10011,0,6
10011,0,6
10011,0,6
10011,0,8
10012,0,10
10012,0,6
10012,0,8
10012,0,12
10013,0,8
10013,0,10
10013,2,10
10013,0,10
10013,0,6
10013,0,10
40002,0,1
40002,0,1
40002,0,1
50073,0,1
50290,0,1
50285,0,1
50074,0,1
2591,11,1
3294,3294,1
3296,0,1
3295,3295,1
3305,3305,1
3306,3306,1
53422,0,1
4578,4578,1
4582,0,1
4583,4583,1
4582,0,1
4582,0,1
4582,0,1
4582,0,1
4582,0,1
4582,0,1
4582,0,1
5421,0,1
5421,0,1
5421,0,1
5421,0,1
5421,0,1
5421,0,1
5421,0,1
5422,0,1
5422,0,1
5422,0,1
5422,0,1
5422,0,1
5422,0,1
5422,0,1
53547,0,1
53547,0,1
53547,0,1
5164,0,1
5164,0,1
5164,0,1
5164,0,1
5164,0,1
56006,0,1
56006,0,1
56006,0,1
56006,0,1
56007,0,1
56007,0,1
56007,0,1
56007,0,1
56007,0,1
56007,0,1
4786,4786,1
9527,0,1
9527,0,1
9527,0,1
9527,0,1
9527,0,1
56020,0,1
56020,0,1
56020,0,1
[Raid],63206,
51462,51462,
[Raid],63205,
51461,51461
