[PVE],,
[NPC],,
ID,UniqueID,Count
10017,0,2
10017,0,1
10017,0,1
10017,0,1
10017,0,1
10017,0,1
10017,0,1
10017,0,1
10017,0,1
10017,6,1
10017,0,1
10017,0,1
10017,19,1
10017,0,1
10017,0,1
10017,0,1
10017,0,1
10017,0,1
10017,0,1
10017,0,1
10017,0,1
10017,0,1
10017,0,1
10017,0,1
10017,0,1
10017,0,1
10017,0,1
10017,0,1
10017,0,1
10017,0,1
10017,0,1
10017,0,1
10017,0,1
10017,0,1
10017,0,1
10018,0,8
10018,0,10
10018,0,2
10018,0,15
10018,0,3
10018,0,3
10018,0,15
10018,20,15
10020,0,6
10020,0,6
10020,0,10
10020,0,6
10020,0,3
10020,0,10
10020,18,12
10020,0,6
10021,0,15
10021,33,6
10021,17,10
10021,0,5
10021,0,4
10021,33,6
10021,0,8
10021,0,5
10021,0,10
40004,0,1
40004,0,1
50111,0,1
50101,0,5
50102,0,5
50102,0,5
50101,0,5
50310,0,1
50242,0,1
1058,1058,1
1132,7,1
1133,15,1
1134,8,1
1135,5,1
1136,16,1
1137,0,1
1138,9,1
1139,14,1
1115,0,2
1115,0,2
1115,0,2
1140,13,1
1141,0,1
1141,0,1
1141,0,1
1141,0,1
1141,0,1
1141,0,1
1141,0,1
1141,0,1
1141,0,1
1141,0,1
1141,0,1
1141,4,1
1141,0,1
1141,3,1
1141,0,1
1141,0,1
1141,0,1
1141,0,1
1141,0,1
1141,0,1
1141,0,1
1142,12,1
1367,10,1
1368,11,1
1411,2,1
2127,1,1
2131,2131,1
[Raid],10045,
50281,1,
50282,2,
50281,3,
50283,4,
50281,5,
50283,6,
50284,7,
1237,101
