[PVE],,
[NPC],,
ID,UniqueID,Count
1058,1058,1
10105,0,1
10105,0,1
10105,0,1
10105,0,1
10105,0,1
10105,0,1
10105,0,1
10105,0,1
10105,0,1
10105,0,1
10105,0,1
10105,0,1
10105,0,1
10105,0,1
10105,0,1
10105,0,1
10105,0,1
10105,0,1
10105,0,1
10105,0,1
10105,0,1
10105,0,1
10105,0,1
10105,0,1
10105,0,1
10105,0,1
10105,0,1
10105,0,1
10105,0,1
10105,0,1
10105,0,1
10105,0,1
10105,0,1
10105,0,1
10105,0,1
10105,0,1
10104,0,1
10104,0,1
10104,0,1
10104,0,1
10104,0,3
10104,0,1
10104,0,1
10104,0,1
10104,0,1
10104,0,1
10104,0,1
10104,0,1
10104,0,1
10104,0,1
10104,0,1
10104,0,1
10104,0,1
10104,0,1
10104,0,1
10104,0,1
10104,0,1
10104,0,1
10104,0,1
10104,0,1
10104,0,1
10104,0,1
10104,0,1
10104,0,1
10104,0,1
10104,0,1
10104,0,1
10104,0,1
10104,0,1
10104,0,1
10104,0,1
10104,0,1
10103,0,1
10103,0,1
10103,0,1
10103,0,1
10103,0,1
10103,0,1
10103,0,1
10103,0,1
10103,0,1
10103,0,1
10106,0,1
10106,0,1
10103,0,1
10103,0,1
10103,0,1
10106,0,1
10103,0,1
10103,0,1
10103,0,1
10103,0,1
10106,0,1
10103,0,1
10103,0,1
10106,0,1
10106,0,1
10103,0,1
10103,0,1
10103,0,1
10103,0,1
10106,0,1
10103,0,1
10103,0,1
10106,0,1
10106,0,1
10103,0,1
10103,0,1
10106,0,1
10103,0,1
10103,0,1
10103,0,1
10103,0,1
10103,0,1
10103,0,1
10103,0,1
10103,0,1
10103,0,1
10103,0,1
10103,0,1
10103,0,1
10103,0,1
10103,0,1
10103,0,1
10103,0,1
10103,0,1
10103,0,1
10103,0,1
10103,0,1
3369,0,1
3369,0,1
10103,0,1
10103,0,1
10103,0,1
10103,0,1
10106,0,1
10106,0,1
10106,0,1
10106,0,1
10106,0,1
10106,0,1
10106,0,1
10106,0,1
10106,0,1
10106,0,1
10106,0,1
10106,0,1
10106,0,1
10106,0,1
10106,0,1
10106,0,1
10106,0,1
10106,0,1
10106,0,1
10106,0,1
10106,0,1
10106,0,1
10106,0,1
10106,0,1
10106,0,1
10106,0,1
10106,0,1
10106,0,1
10106,0,1
10106,0,1
10102,0,3
10102,0,3
10102,0,3
10102,0,3
10102,0,3
10102,0,3
10102,0,3
10102,0,3
10102,0,3
10102,0,3
10102,0,3
10102,0,3
10102,0,3
10102,0,3
10102,0,3
10102,0,3
10102,0,3
10102,0,3
3371,3371,1
3372,3372,1
3373,3373,1
3374,3374,1
3375,3375,1
3368,3368,1
3369,0,1
3369,0,1
3369,0,1
3369,0,1
10103,0,1
10103,0,1
3369,0,1
3369,0,1
3369,0,1
3369,0,1
51600,0,1
3380,0,1
3380,0,1
3380,0,1
3380,0,1
3380,0,1
3380,0,1
3380,0,1
3380,0,1
3380,0,1
3380,0,1
3380,0,1
3380,0,1
3381,0,1
3381,0,1
3381,0,1
3381,0,1
3381,0,1
3381,0,1
3381,0,1
3381,0,1
3381,0,1
3381,0,1
51690,0,1
3390,0,1
3390,0,1
3390,0,1
3390,0,1
3390,0,1
3390,0,1
3390,0,1
3390,0,1
3390,0,1
51710,0,1
2664,2664,1
51770,0,1
2668,2668,1
51730,0,1
51730,0,1
51730,0,1
51740,0,1
51740,0,1
51740,0,1
51750,0,1
51780,0,1
51760,0,1
2660,2660,1
51630,0,1
51630,0,1
51630,0,1
51640,0,1
51640,0,1
51640,0,1
51650,0,1
51650,0,1
51650,0,1
51670,0,1
51670,0,1
51670,0,1
51800,0,1
51800,0,1
51800,0,1
51680,0,1
51680,0,1
51680,0,1
51700,0,1
51700,0,1
51700,0,1
51720,0,1
51720,0,1
51720,0,1
1594,1594,1
4531,0,1
4531,0,1
4531,0,1
4531,0,1
4531,0,1
4531,0,1
4531,0,1
4531,0,1
4531,0,1
54314,0,1
54314,0,1
54314,0,1
54314,0,1
54314,0,1
54314,0,1
54315,0,1
[Raid],63207,
3397,101030,
3397,101031,
3397,101032,
3397,101038,
3397,101037,
3397,101036,
3397,101035,
3397,101034,
3397,101033,
3398,101039,
3398,101040,
3398,101047,
3398,101046,
3398,101045,
3398,101041,
3398,101042,
3398,101043,
3398,101044,
3398,101053,
3398,101055,
3398,101057,
3398,101059,
3398,101061,
3398,101063,
3398,101065,
3398,101049,
3398,101051,
3397,101058,
3397,101056,
3397,101054,
3397,101052,
3397,101050,
3397,101048,
3397,101064,
3397,101062,
3397,101060
