[PVE],,
[NPC],,
ID,UniqueID,Count
54356,0,1
54356,0,1
54356,0,1
54356,0,1
4906,4906,1
4927,4927,1
4930,4930,1
4932,4932,1
4937,4937,1
4938,4938,1
4939,4939,1
4940,4940,1
4940,49401,1
4940,49402,1
4940,49403,1
4940,49404,1
4940,49405,1
4948,4948,1
4947,4947,1
4947,49470,1
4947,49471,1
4947,49472,1
4947,49473,1
4947,49474,1
4947,49475,1
4947,49476,1
4947,49477,1
4947,49478,1
4945,4945,1
4971,4971,1
4941,4941,1
4942,4942,1
4943,4943,1
4944,4944,1
4946,4946,1
4949,4949,1
4950,4950,1
4951,4951,1
4952,4952,1
4953,4953,1
4954,4954,1
4947,49479,1
4947,49480,1
4963,4963,1
4960,4960,1
4970,4970,1
4972,4972,1
4962,4962,1
4961,4961,1
4967,4967,1
4966,4966,1
4964,4964,1
4965,4965,1
4968,4968,1
4969,4969,1
4973,4973,1
1016,1016,1
4957,4957,1
4956,4956,1
4958,4958,1
4959,4959,1
1058,1058,1
2159,2159,1
1195,1195,1
4955,4955,1
4974,4974,1
54404,0,1
54404,0,1
54404,0,1
54404,0,1
54404,0,1
54404,0,1
54404,0,1
54404,0,1
54404,0,1
54404,0,1
54405,0,1
54405,0,1
54405,0,1
54405,0,1
54405,0,1
6663,6663,1
6661,6661,1
6662,6662,1
6660,6660,1
54433,0,1
54433,0,1
54433,0,1
54433,0,1
54433,0,1
54434,0,1
54434,0,1
54434,0,1
54434,0,1
54434,0,1
54435,0,1
54437,0,1
8808,8808,1
8809,8809,1
8810,8810,1
8811,8811,1
[Raid],61837,
8577,1,
8578,2,
8564,3,
8565,4,
8566,5,
8567,6,
8568,7,
8569,8,
8570,9,
8571,10,
8572,11,
8573,12,
8574,13,
8575,14,
8565,15,
54438,16,
54439,17,
54440,18,
54441,19,
54442,20,
54443,21,
54444,22,
54445,23,
54446,24,
54447,25,
54448,26,
54449,27,
8814,28,
[Raid],61835,
54431,1,
54431,2,
54431,3,
54431,4,
54431,5,
54432,6,
54432,7,
54432,8,
54432,9,
54432,10,
8518,11,
8517,12,
8516,13,
8519,14,
8520,15,
8521,16,
8522,17,
8536,18,
8523,19,
8524,20,
8813,21,
[Raid],61830,
8379,1,
8380,2,
8381,3,
8382,4,
8383,5,
8384,6,
8385,7,
8386,8,
8387,9,
8812,10,
[Raid],61829,
4912,1,
4918,2,
4913,3,
4917,4,
4912,5,
59090,6
