[PVE],,
[NPC],,
ID,UniqueID,Count
2556,2556,1
2555,2555,1
10055,10055,3
10056,10056,1
10057,100572,5
10057,100571,3
10057,11,3
10058,0,3
10058,12,5
10058,100581,2
51142,51142,1
51170,51170,1
51170,511702,1
51170,511704,1
51170,511703,1
1058,1058,1
10058,0,1
10058,0,1
10058,0,1
10058,0,1
10058,0,1
10058,0,1
10058,0,1
10058,0,1
10058,0,1
10057,100571,3
10057,100571,3
10057,100571,3
10057,100571,3
10057,11,3
10057,11,3
10057,11,3
10057,11,3
10057,11,3
10058,100581,2
10058,100581,2
10058,100581,2
10058,100581,3
10058,100581,2
10058,100581,3
10058,100581,2
10058,100581,2
10058,100581,2
10056,10056,1
10056,10056,1
10056,10056,1
10056,10056,1
10056,10056,1
10056,10056,1
10056,10056,1
10056,10056,1
10056,10056,1
10056,10056,1
10058,100581,6
10058,0,3
10058,0,3
10058,0,3
10058,0,3
10058,0,3
10058,0,3
10056,10056,1
10056,10056,1
10056,10056,1
10056,10056,1
10056,10056,1
10056,10056,1
10055,10055,3
10055,10055,3
10055,10055,3
10055,10055,3
10055,10055,3
10055,10055,3
10057,100572,2
10058,12,2
10056,10056,1
10056,10056,1
10056,10056,1
3356,0,1
3356,0,1
3356,0,1
3356,0,1
3356,0,1
3356,0,1
3356,0,1
3356,0,1
3356,0,1
3356,0,1
3356,0,1
3356,0,1
52340,0,1
7063,0,1
7063,0,1
7063,0,1
7063,0,1
7063,0,1
7063,0,1
7063,0,1
7063,0,1
[Raid],63203,
51151,511511,
51151,511514,
51151,511512,
51151,511513,
[Raid],63204,
51151,511515,
51151,511516,
51151,511517,
51151,511518,
[Raid],63201,
51151,511701,
51151,511702,
51151,511703,
51151,511704,
51151,511705,
51151,511706,
[Raid],63202,
2555,2555,
2556,2556,
2557,2557,
2558,2558,
2559,2559,
2560,2560,
2564,2564
