[PVE],,
[NPC],,
ID,UniqueID,Count
10166,0,1
10169,0,1
10171,0,1
10168,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
8406,8406,1
10171,0,1
10168,0,1
10168,0,1
10168,0,1
10168,0,1
10168,0,1
10168,0,1
10168,0,1
10168,0,1
10168,0,1
10168,0,1
10168,0,1
10168,0,1
10168,0,1
10168,0,1
10168,0,1
10168,0,1
10168,0,1
10168,0,1
10168,0,1
10168,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10168,0,1
10168,0,1
10168,0,1
10168,0,1
10168,0,1
10168,0,1
10169,0,1
10169,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10168,0,1
10166,0,1
10168,0,1
10168,0,1
10168,0,1
10168,0,1
10168,0,1
10168,0,1
10168,0,1
10168,0,1
10166,0,1
10166,0,1
10169,0,1
10171,0,1
54372,0,1
4845,4845,1
8407,8407,1
59092,0,1
59092,0,1
8418,8418,1
8419,8419,1
8422,8422,1
8423,8423,1
8424,8424,1
8411,8411,1
8411,84110,1
8409,8409,1
59093,0,1
59093,0,1
59093,0,1
59093,0,1
59093,0,1
59093,0,1
8430,8430,1
8427,8427,1
8431,0,1
8431,0,1
8431,0,1
8431,0,1
8431,0,1
8431,0,1
8431,0,1
8431,0,1
8431,0,1
8431,0,1
6659,6659,1
59097,59097,1
8451,0,1
8451,0,1
8451,0,1
8451,0,1
8451,0,1
8451,0,1
8451,0,1
8451,0,1
8451,0,1
59098,59098,1
8420,8420,1
8421,8421,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10168,0,1
10168,0,1
10168,0,1
10168,0,1
10168,0,1
10168,0,1
10168,0,1
10168,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10171,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10166,0,1
10168,0,1
10168,0,1
10168,0,1
10168,0,1
10168,0,1
10168,0,1
10168,0,1
10171,0,1
10171,0,1
10171,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10169,0,1
10168,0,1
10166,0,1
10166,0,1
[Raid],61834,
8412,0,
8413,1,
8413,2,
8413,3,
8414,4,
8415,5,
8412,6,
8412,7,
8412,8,
8412,9,
8412,10,
8412,11,
8412,12,
59094,13,
59094,14,
59094,15,
59094,16,
59095,17,
59094,18,
59094,19,
59094,20,
[Raid],61831,
8437,6,
8436,5,
8438,2,
8443,3,
8439,4,
8435,7,
8442,8,
[Raid],61832,
8459,1,
8460,2,
8461,3,
8462,4,
8463,5,
59099,6,
59099,7,
59099,8,
8480,9,
8481,10,
8482,11,
8483,12,
8484,13,
8485,14,
8486,15,
8487,16,
8488,17
