[PVE],,
[NPC],,
ID,UniqueID,Count
10058,0,4
10061,0,1
10061,0,1
10065,1,4
10066,2,2
10067,3,4
40003,0,1
40003,0,1
10061,0,1
10061,0,1
10061,0,1
10061,0,1
10061,0,1
10061,0,1
10061,0,1
10061,0,1
10061,0,1
10061,0,1
10061,0,1
10061,0,1
10061,0,1
10061,0,1
10066,0,2
10065,0,4
10066,0,2
10066,0,2
10066,0,2
10066,0,2
10066,0,2
10066,0,2
10066,0,2
10066,0,2
10066,0,2
10066,0,2
10066,0,2
10066,0,2
10065,0,4
10065,0,4
10065,0,4
10065,0,4
10065,0,4
10065,0,4
10065,0,4
10058,0,4
10058,0,4
10058,0,4
10065,0,4
10058,0,4
10067,0,4
10067,0,4
10067,0,4
10067,0,4
10067,0,4
10067,0,4
10067,0,4
10067,0,4
10067,0,4
10067,0,4
10067,0,4
10066,0,2
10066,0,2
10066,0,2
10066,0,2
10067,0,4
1058,1058,1
