[PVE],,
[NPC],,
ID,UniqueID,Count
10077,1,3
10079,3,1
10078,2,2
2657,2657,1
2685,2685,1
2681,2681,1
2678,2678,1
2679,2679,1
2680,2680,1
2674,2674,1
2675,2675,1
2677,0,1
2677,0,1
2677,0,1
2676,0,1
2676,0,1
2686,0,1
2682,2682,1
2683,2683,1
51900,0,1
52120,0,1
52130,0,1
1058,1058,1
52140,0,1
52150,0,1
4222,0,1
4222,0,1
4222,0,1
4222,0,1
4222,0,1
52160,0,1
52180,0,1
52180,0,1
52180,0,1
52180,0,1
52170,0,1
52180,0,1
3211,3211,1
3213,3213,1
3214,3214,1
52210,52210,1
52200,52200,1
52190,0,1
52190,0,1
52190,0,1
52190,0,1
3215,3215,5
4259,0,1
4259,0,1
4259,0,1
4259,0,1
4259,0,1
52220,0,1
4261,4261,1
52230,52230,1
4263,4263,5
52240,0,1
4313,4313,1
4540,4540,1
4541,4541,1
4542,4542,1
4544,4544,1
4545,4545,1
4546,4546,1
4547,4547,1
4548,4548,1
4549,4549,1
4550,4550,1
4551,4551,1
10077,0,3
10077,0,2
10077,0,2
10077,0,2
10077,0,2
10077,0,2
10077,0,4
10077,0,2
10078,0,2
10078,0,3
10078,0,2
10078,0,3
10078,0,2
10078,0,4
10078,0,2
10078,0,2
10078,0,2
10078,0,2
10078,0,2
10078,0,2
10079,0,1
10079,0,1
10079,0,1
10079,0,1
10079,0,1
10079,0,1
10079,0,1
10079,0,1
10079,0,1
10079,0,1
10079,0,1
10077,0,2
10078,0,2
10077,0,2
10078,0,2
10078,0,2
10077,0,2
10077,0,2
10078,0,2
10078,0,2
10077,0,2
10077,0,2
10078,0,2
10078,0,2
10077,0,2
10079,0,1
10079,0,1
10079,0,1
10079,0,1
10079,0,1
10079,0,1
[Raid],62601,
4539,4539,
4552,45522,
4552,45521,
52131,52131,
[Raid],61203,
52360,52360
