[PVE],,
[PVP],,
[Raid],10003,
1416,1,
1416,2,
1416,3,
1416,4,
1416,5,
1566,1566,
2211,2211,
2236,6,
2236,7,
2236,8,
2236,9,
2236,10,
2237,11,
2237,12,
2237,13,
2237,14,
2234,15,
2234,16,
2231,17,
2234,18,
2234,19,
2231,20,
2231,21,
2231,22,
2234,23,
2212,2212,
2213,2213,
2233,24,
2233,25,
2231,26,
2231,27,
2231,28,
2231,29,
2233,30,
2234,31,
2234,32,
2234,33,
2234,34,
2214,2214,
2233,35,
2233,36,
2233,37,
2233,38,
2233,39,
2233,40,
2233,41,
2232,42,
2232,43,
2216,2216,
2226,2226,
2227,2227,
2225,2225,
2224,2224,
2219,2219,
2212,22121,
2228,44,
2228,45,
2228,46,
2238,47,
2238,48,
2235,49,
2235,50,
2235,51,
2235,52,
2235,53,
2235,54,
2235,55,
2235,56,
2241,57,
2246,58,
2245,59,
2236,60,
2236,61,
2236,62,
2241,63,
2241,64,
2241,65,
2236,66,
2236,67,
2236,68,
2241,69,
2236,70,
2235,71,
2238,72,
2240,2240,
2241,22412,
2241,22418,
2241,22416,
2241,22415,
2241,22414,
2241,22411,
2241,22413,
2241,22417,
2241,73,
2241,74,
2234,75,
2236,77,
2236,79,
2236,80,
2236,81,
2234,82,
2241,83,
2236,84,
2234,85,
2234,86,
2236,87,
2237,88,
2237,89,
2237,90,
2237,91,
2237,92,
2237,93,
2237,94,
2237,95,
2231,96,
2231,97,
2231,98,
2235,99,
2235,100,
2241,101,
2246,104,
2232,105,
2245,103,
2232,102,
2232,106,
2232,107,
2238,108,
2238,109
