[PVE],,
[NPC],,
ID,UniqueID,Count
6926,6926,1
6927,6927,1
54304,0,1
[Raid],64423,
6605,660500,
53477,660501,
53477,660502,
53477,660503,
53477,660504,
6625,660505,
6755,660506,
6801,660507,
53478,660508,
6625,660509,
[Raid],40010,
1434,1,
50610,2,
50611,3,
50612,4,
1164,10,
[Raid],61802,
59024,1,
59024,2,
59024,3,
59024,4,
59025,5,
59025,6,
59025,7,
59025,8,
[Raid],60103,
54172,1,
54173,2,
54174,3,
54175,4,
54176,5,
54177,6,
54178,7,
54179,8,
54171,9,
54180,10,
54181,11,
54182,12,
54183,13,
54184,14,
54185,15,
54186,16,
54187,17,
54188,18,
54189,19,
54190,20,
54191,21,
[Raid],64607,
5108,1,
54126,2,
5108,3,
[Raid],60201,
5173,1,
5174,2,
5172,3,
5171,4,
5175,5,
[Raid],61804,
54166,1,
54167,2,
54168,3,
54169,4,
[Raid],64510,
6536,67001,
6527,67002,
53413,67003,
53413,67004,
53413,67005,
53413,67006,
53413,67007,
53413,67008,
[Raid],60202,
5173,1,
5171,2,
5172,3,
5176,4,
5177,5,
5178,6,
5179,7,
5180,8,
5181,9,
5182,10,
5183,11,
5184,12,
53549,13,
53549,14,
53549,15,
53549,16,
5171,17,
5172,18,
5152,19,
[Raid],64511,
6537,67009,
6538,67010,
6539,67011,
6540,67012,
6528,67013,
53414,67014,
53414,67015,
53414,67016,
[Raid],60106,
54204,1,
54205,2,
54206,3,
54207,4,
54208,5,
54209,6,
54210,7,
54211,8,
54212,9,
54213,10,
54214,11,
54215,12,
54216,13,
54217,14,
54218,15,
54219,16,
54220,17,
54221,18,
54222,19,
54223,20,
54224,21,
54225,22,
54226,23,
54227,24,
[Raid],10025,
50427,1,
50423,2,
50425,3,
50448,4,
50426,5,
50514,6,
50417,7,
50411,8,
50440,9,
50457,10,
50445,11,
50455,12,
50468,13,
50444,14,
50437,15,
50415,16,
50429,17,
50447,18,
50454,19,
50449,20,
50456,21,
50458,22,
[Raid],64808,
5334,1,
5333,2,
5335,3,
5336,4,
54021,5,
54021,6,
54021,7,
54020,8,
54020,9,
4606,10,
4605,11,
54022,12,
54023,13,
[Raid],64602,
53505,27,
53504,24,
6866,11,
6797,13,
6868,14,
6796,15,
6867,12,
53502,18,
53501,19,
53503,20,
6645,21,
6261,22,
6795,23,
53502,25,
53503,26
